"";"gbifID";"datasetKey";"kingdom";"phylum";"class";"order";"family";"genus";"species";"infraspecificEpithet";"taxonRank";"scientificName";"verbatimScientificName";"verbatimScientificNameAuthorship";"countryCode";"locality";"stateProvince";"occurrenceStatus";"individualCount";"publishingOrgKey";"decimalLatitude";"decimalLongitude";"coordinateUncertaintyInMeters";"elevation";"elevationAccuracy";"depth";"depthAccuracy";"eventDate";"day";"month";"year";"taxonKey";"speciesKey";"basisOfRecord";"institutionCode";"collectionCode";"catalogNumber";"recordNumber";"identifiedBy";"dateIdentified";"license";"rightsHolder";"recordedBy";"typeStatus";"establishmentMeans";"lastInterpreted";"mediaType";"issue"
"116";2429507441;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Pará";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-1,463191;-48,437833;31446;NA;NA;NA;NA;2019-10-08 14:54:06;8;10;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"34088026";NA;NA;2019-10-08 21:28:31;"CC_BY_NC_4_0";"Gisele";"Gisele";NA;NA;2020-04-22 02:24:37;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"117";2429421028;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Mato Grosso";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-16,730134;-56,947785;30795;NA;NA;NA;NA;2014-06-06 04:25:00;6;6;2014;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"34013049";NA;NA;2019-10-07 14:52:29;"CC_BY_NC_4_0";"Paul Donahue";"Paul Donahue";NA;NA;2020-04-22 02:22:48;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"118";2429402401;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Mato Grosso";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-16,249112;-56,727938;30826;NA;NA;NA;NA;2019-07-04 14:27:00;4;7;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33956890";NA;NA;2019-10-06 16:16:06;"CC_BY_NC_4_0";"Paul Donahue";"Paul Donahue";NA;NA;2020-04-22 02:24:47;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"119";2429391326;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"PE";NA;"Loreto";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-5,126459;-74,153973;31389;NA;NA;NA;NA;2015-02-19 17:39:00;19;2;2015;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33908921";NA;NA;2019-10-05 19:41:57;"CC_BY_NC_4_0";"Seig";"Seig";NA;NA;2020-04-22 02:22:48;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"120";2429390247;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"PE";NA;"Loreto";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-4,819462;-73,684271;31394;NA;NA;NA;NA;2015-02-19 06:28:00;19;2;2015;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33908919";NA;NA;2019-10-05 19:41:54;"CC_BY_NC_4_0";"Seig";"Seig";NA;NA;2020-04-22 02:24:51;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"121";2429390222;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"PE";NA;"Loreto";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-4,883425;-73,632181;31394;NA;NA;NA;NA;2015-02-19 06:16:00;19;2;2015;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33908917";NA;NA;2019-10-05 19:41:54;"CC_BY_NC_4_0";"Seig";"Seig";NA;NA;2020-04-22 02:22:40;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"122";2429389434;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"PE";NA;"Loreto";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-4,825722;-73,776721;31394;NA;NA;NA;NA;2015-02-19 06:40:00;19;2;2015;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33908920";NA;NA;2019-10-05 19:41:56;"CC_BY_NC_4_0";"Seig";"Seig";NA;NA;2020-04-22 02:22:40;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"123";2429387917;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"PE";NA;"Loreto";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-4,865718;-73,682217;31394;NA;NA;NA;NA;2015-02-19 06:21:00;19;2;2015;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33908918";NA;NA;2019-10-05 19:41:54;"CC_BY_NC_4_0";"Seig";"Seig";NA;NA;2020-04-22 02:22:40;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"124";2429359898;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"CO";NA;"Antioquia";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";5,800639;-74,757509;31368;NA;NA;NA;NA;2019-10-03 10:11:28;3;10;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33801376";NA;NA;2019-10-03 15:54:19;"CC_BY_NC_4_0";"Laura Parra";"Laura Parra";NA;NA;2020-04-22 02:24:36;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"125";2429329028;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Mato Grosso do Sul";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-20,010559;-56,711876;30508;NA;NA;NA;NA;2019-08-02 16:27:22;2;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33686854";NA;NA;2019-10-01 04:29:13;"CC_BY_NC_4_0";"Melissa";"Melissa";NA;NA;2020-04-22 02:22:41;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"126";2429328060;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Mato Grosso do Sul";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-20,169935;-56,693326;30508;NA;NA;NA;NA;2019-08-05 14:38:56;5;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33687504";NA;NA;2019-10-01 04:50:20;"CC_BY_NC_4_0";"Melissa";"Melissa";NA;NA;2020-04-22 02:22:42;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"127";2429327936;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Mato Grosso do Sul";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-20,103863;-56,628415;30508;NA;NA;NA;NA;2019-08-02 14:17:47;2;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33686587";NA;NA;2019-10-01 04:15:54;"CC_BY_NC_4_0";"Melissa";"Melissa";NA;NA;2020-04-22 02:22:42;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"128";2429327086;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Mato Grosso do Sul";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-20,090251;-56,784264;30508;NA;NA;NA;NA;2019-08-02 16:21:25;2;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33686831";NA;NA;2019-10-01 04:27:51;"CC_BY_NC_4_0";"Melissa";"Melissa";NA;NA;2020-04-22 02:24:28;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"129";2429326826;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Mato Grosso do Sul";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-20,138891;-56,74363;30508;NA;NA;NA;NA;2019-08-04 12:55:57;4;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33687229";NA;NA;2019-10-01 04:42:28;"CC_BY_NC_4_0";"Melissa";"Melissa";NA;NA;2020-04-22 02:22:44;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"130";2429326674;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Mato Grosso do Sul";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-20,031591;-56,729145;30508;NA;NA;NA;NA;2019-08-02 14:17:35;2;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33686550";NA;NA;2019-10-01 04:13:43;"CC_BY_NC_4_0";"Melissa";"Melissa";NA;NA;2020-04-22 02:24:40;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"131";2429326583;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Mato Grosso do Sul";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-20,110116;-56,710661;30508;NA;NA;NA;NA;2019-08-02 16:21:51;2;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33686844";NA;NA;2019-10-01 04:28:38;"CC_BY_NC_4_0";"Melissa";"Melissa";NA;NA;2020-04-22 02:24:51;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"132";2429326581;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Rondônia";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-11,44185;-61,584623;31137;NA;NA;NA;NA;2011-01-11 07:20:00;11;1;2011;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33682746";NA;NA;2019-10-01 02:15:29;"CC_BY_NC_4_0";"boanerges";"boanerges";NA;NA;2020-04-22 02:24:37;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"133";2429326494;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Mato Grosso do Sul";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-20,044672;-56,776724;30508;NA;NA;NA;NA;2019-08-03 10:42:01;3;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33686865";NA;NA;2019-10-01 04:29:51;"CC_BY_NC_4_0";"Melissa";"Melissa";NA;NA;2020-04-22 02:22:51;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"134";2429326251;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Mato Grosso do Sul";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-20,00782;-56,748276;30508;NA;NA;NA;NA;2019-08-04 13:03:52;4;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33687252";NA;NA;2019-10-01 04:43:39;"CC_BY_NC_4_0";"Melissa";"Melissa";NA;NA;2020-04-22 02:24:41;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"135";2429285092;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"TT";NA;"Mayaro/Rio Claro";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";10,357258;-61,089841;31199;NA;NA;NA;NA;2017-06-11 14:53:00;11;6;2017;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33538199";NA;NA;2019-09-28 17:03:12;"CC0_1_0";"Philip Schaeffer";"Philip Schaeffer";NA;NA;2020-04-22 02:22:39;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"136";2429267482;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"US";NA;"Florida";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";29,941209;-84,200399;29433;NA;NA;NA;NA;2019-09-27 08:50:33;27;9;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33475684";NA;NA;2019-09-27 12:51:10;"CC_BY_NC_4_0";"jmason2929";"jmason2929";NA;NA;2020-04-22 02:22:42;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"137";2429211790;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"VE";NA;"Miranda";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";10,510197;-66,849405;31189;NA;NA;NA;NA;2019-06-16 17:35:23;16;6;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"27383281";NA;NA;2019-06-21 16:18:11;"CC_BY_NC_4_0";"Oswaldo Hernández";"Oswaldo Hernández";NA;NA;2020-04-22 02:22:38;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"138";2429210132;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"VE";NA;"Miranda";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";10,52741;-66,825856;31189;NA;NA;NA;NA;2019-05-09 09:41:03;9;5;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"26896651";NA;NA;2019-06-13 02:06:48;"CC_BY_NC_4_0";"almorr";"almorr";NA;NA;2020-04-22 02:24:32;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"139";2423248259;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Piauí";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-10,073437;-45,29207;31208;NA;NA;NA;NA;2019-08-19 07:35:33;19;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33454172";NA;NA;2019-09-26 22:23:00;"CC_BY_4_0";"Allan Hopkins";"Allan Hopkins";NA;NA;2020-04-22 02:22:48;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"140";2423238332;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"VE";NA;"Miranda";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";10,43526;-66,95019;31189;NA;NA;NA;NA;2013-05-15 05:25:00;15;5;2013;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33392863";NA;NA;2019-09-25 20:43:05;"CC_BY_NC_4_0";"Marian García H";"Marian García H";NA;NA;2020-04-22 02:22:39;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"141";2423174702;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"US";NA;"Florida";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";29,921145;-84,371994;29433;NA;NA;NA;NA;2019-09-21 15:13:25;21;9;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"33147521";NA;NA;2019-09-21 19:15:15;"CC_BY_NC_4_0";"Nick Carlson";"Nick Carlson";NA;NA;2020-04-22 02:24:39;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"142";2423132589;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Pará";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-9,233229;-56,034169;31245;NA;NA;NA;NA;2018-10-04 07:33:00;4;10;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"32962979";NA;NA;2019-09-18 17:44:01;"CC_BY_NC_4_0";"birdwatcher";"birdwatcher";NA;NA;2020-04-22 02:22:38;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"143";2423095847;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Pará";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-1,566444;-48,558988;31446;NA;NA;NA;NA;2018-09-08 11:36:00;8;9;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"32813168";NA;NA;2019-09-16 03:20:58;"CC_BY_NC_4_0";"Matheus Lima";"Matheus Lima";NA;NA;2020-04-22 02:24:47;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"144";2423017514;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Distrito Federal";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-15,912189;-47,843123;30855;NA;NA;NA;NA;2019-09-11 11:19:32;11;9;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"32526926";NA;NA;2019-09-11 14:25:18;"CC_BY_NC_4_0";"raquelcaet";"raquelcaet";NA;NA;2020-04-22 02:24:30;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"145";2422993450;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Goiás";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-17,316295;-51,042501;30748;NA;NA;NA;NA;2019-09-06 18:47:00;6;9;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"32436911";NA;NA;2019-09-09 21:50:52;"CC_BY_NC_4_0";"Alencar Peixoto";"Alencar Peixoto";NA;NA;2020-04-22 02:22:48;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"146";2397571002;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Distrito Federal";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-15,69371;-48,074667;30870;NA;NA;NA;NA;2019-08-26 08:17:11;26;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"31547553";NA;NA;2019-08-26 14:17:55;"CC_BY_NC_4_0";"Mariana Cardoso";"Mariana Cardoso";NA;NA;2020-04-22 02:24:46;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"147";2366157033;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Mato Grosso";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-13,544448;-56,632833;31020;NA;NA;NA;NA;2019-08-07 10:18:00;7;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"31321121";NA;NA;2019-08-23 00:47:01;"CC_BY_NC_4_0";"Millie Basden";"Millie Basden";NA;NA;2020-04-22 02:22:39;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"148";2366155443;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Tocantins";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-10,119963;-48,287323;31208;NA;NA;NA;NA;2018-07-16 00:00:00;16;7;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"31314671";NA;NA;2019-08-22 22:26:46;"CC_BY_NC_4_0";"sofiacasali";"sofiacasali";NA;NA;2020-04-22 02:24:29;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"149";2366125671;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Goiás";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-16,931243;-48,008443;30780;NA;NA;NA;NA;2019-08-17 08:31:51;17;8;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"31204794";NA;NA;2019-08-20 23:22:01;"CC_BY_NC_4_0";"Gabriel Vieira Tiago";"Gabriel Vieira Tiago";NA;NA;2020-04-22 02:24:28;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"150";2366121042;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Distrito Federal";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-15,546348;-48,172743;30885;NA;NA;NA;NA;2018-01-21 10:29:24;21;1;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"31186244";NA;NA;2019-08-20 17:15:27;"CC_BY_NC_4_0";"Eric Fischer Rempe";"Eric Fischer Rempe";NA;NA;2020-04-22 02:22:42;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"151";2366117219;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"CO";NA;"Bolívar";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";10,475306;-75,477951;31189;NA;NA;NA;NA;2018-11-24 14:06:50;24;11;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"31179298";NA;NA;2019-08-20 14:58:51;"CC_BY_NC_4_0";"carocastanou";"carocastanou";NA;NA;2020-04-22 02:22:42;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
