gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2540877550	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/36801638	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO		Cauca			28eb1a3f-1c15-4a95-931a-4af90ecb574d	1.780142	-76.506271	31444.0						2018-06-29T11:55:00	29	6	2018	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	36801638			2019-12-20T16:30:00	CC_BY_NC_4_0	Danny Santana Rosero	Danny Santana Rosero			2020-05-15T09:48:29.893Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2521439039	d35934a1-41fc-4628-a919-44d17867adeb	6225518898708480	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO	Parque Natural Chingaza				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	4.622836	-73.831108							2010-09-22T00:00:00	22	9	2010	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0					2020-02-10T10:11:46.492Z		COORDINATE_ROUNDED
2521439038	d35934a1-41fc-4628-a919-44d17867adeb	6735692293996544	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO	Parque Natural Chingaza				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	4.631313	-73.717474							2010-09-23T00:00:00	23	9	2010	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0					2020-02-10T10:11:46.230Z		COORDINATE_ROUNDED
2521439037	d35934a1-41fc-4628-a919-44d17867adeb	4818144015155200	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO	Parque Natural Chingaza				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	4.622737	-73.83128							2010-09-22T00:00:00	22	9	2010	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0					2020-02-10T10:11:46.516Z		COORDINATE_ROUNDED
2521439036	d35934a1-41fc-4628-a919-44d17867adeb	5099618991865856	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO	Parque Natural Chingaza				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	4.636606	-73.713823							2010-09-23T00:00:00	23	9	2010	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0					2020-02-10T10:11:46.584Z		COORDINATE_ROUNDED
2521439035	d35934a1-41fc-4628-a919-44d17867adeb	5944043921997824	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO	Parque Natural Chingaza				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	4.618239	-73.835307							2010-09-22T00:00:00	22	9	2010	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0					2020-02-10T10:11:46.541Z		COORDINATE_ROUNDED
2521439034	d35934a1-41fc-4628-a919-44d17867adeb	5662568945287168	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO	Parque Natural Chingaza				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	4.633012	-73.711819							2010-09-23T00:00:00	23	9	2010	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0					2020-02-10T10:11:46.304Z		COORDINATE_ROUNDED
2521439033	d35934a1-41fc-4628-a919-44d17867adeb	4536669038444544	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO	Parque Natural Chingaza				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	4.633012	-73.711819							2010-09-23T00:00:00	23	9	2010	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0					2020-02-10T10:11:46.454Z		COORDINATE_ROUNDED
2521439032	d35934a1-41fc-4628-a919-44d17867adeb	6017711201058816	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO	Parque Natural Chingaza				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	4.578204	-73.733044							2010-03-09T00:00:00	9	3	2010	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0					2020-02-10T10:11:46.557Z		COORDINATE_ROUNDED
2518002322	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/36412527	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Pichincha			28eb1a3f-1c15-4a95-931a-4af90ecb574d	0.017879	-78.65694	31451.0						2010-01-13T14:05:00	13	1	2010	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	36412527			2019-12-06T19:50:50	CC_BY_NC_4_0	Holger Beck	Holger Beck			2020-05-15T09:47:57.427Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
