gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2012889996	aea58d1a-8d3a-484c-b186-bd2af003bfde	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2019_037:947	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	"""Schinz, 1821"""	CO	Vereda El Porvenir	Antioquia			2a7e3080-28a9-11dd-97cd-b8a03c50a862	5.893611	-75.189722			3096.0	0.0			2016-12-22T00:00:00	22	12	2016	2434950	2434950	MACHINE_OBSERVATION	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)		2497_EK000525	Angélica Diaz Pulido	2017-11-07T00:00:00	CC_BY_NC_4_0		Angélica Díaz Pulido			2020-02-10T10:40:51.122Z		COORDINATE_ROUNDED;MULTIMEDIA_URI_INVALID
2012889988	aea58d1a-8d3a-484c-b186-bd2af003bfde	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2019_037:946	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	"""Schinz, 1821"""	CO	Vereda El Porvenir	Antioquia			2a7e3080-28a9-11dd-97cd-b8a03c50a862	5.893611	-75.189722			3096.0	0.0			2016-12-22T00:00:00	22	12	2016	2434950	2434950	MACHINE_OBSERVATION	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)		2497_EK000524	Angélica Diaz Pulido	2017-11-07T00:00:00	CC_BY_NC_4_0		Angélica Díaz Pulido			2020-02-10T10:40:51.124Z		COORDINATE_ROUNDED;MULTIMEDIA_URI_INVALID
2012889981	aea58d1a-8d3a-484c-b186-bd2af003bfde	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2019_037:943	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	"""Schinz, 1821"""	CO	Vereda El Porvenir	Antioquia			2a7e3080-28a9-11dd-97cd-b8a03c50a862	5.893611	-75.189722			3096.0	0.0			2016-12-22T00:00:00	22	12	2016	2434950	2434950	MACHINE_OBSERVATION	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)		2497_EK000521	Angélica Diaz Pulido	2017-11-07T00:00:00	CC_BY_NC_4_0		Angélica Díaz Pulido			2020-02-10T10:40:51.125Z		COORDINATE_ROUNDED;MULTIMEDIA_URI_INVALID
2012889956	aea58d1a-8d3a-484c-b186-bd2af003bfde	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2019_037:945	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	"""Schinz, 1821"""	CO	Vereda El Porvenir	Antioquia			2a7e3080-28a9-11dd-97cd-b8a03c50a862	5.893611	-75.189722			3096.0	0.0			2016-12-22T00:00:00	22	12	2016	2434950	2434950	MACHINE_OBSERVATION	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)		2497_EK000523	Angélica Diaz Pulido	2017-11-07T00:00:00	CC_BY_NC_4_0		Angélica Díaz Pulido			2020-02-10T10:40:51.129Z		COORDINATE_ROUNDED;MULTIMEDIA_URI_INVALID
2012889955	aea58d1a-8d3a-484c-b186-bd2af003bfde	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2019_037:942	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	"""Schinz, 1821"""	CO	Vereda El Porvenir	Antioquia			2a7e3080-28a9-11dd-97cd-b8a03c50a862	5.893611	-75.189722			3096.0	0.0			2016-12-22T00:00:00	22	12	2016	2434950	2434950	MACHINE_OBSERVATION	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)		2497_EK000520	Angélica Diaz Pulido	2017-11-07T00:00:00	CC_BY_NC_4_0		Angélica Díaz Pulido			2020-02-10T10:40:51.130Z		COORDINATE_ROUNDED;MULTIMEDIA_URI_INVALID
2012889933	aea58d1a-8d3a-484c-b186-bd2af003bfde	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2019_037:944	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	"""Schinz, 1821"""	CO	Vereda El Porvenir	Antioquia			2a7e3080-28a9-11dd-97cd-b8a03c50a862	5.893611	-75.189722			3096.0	0.0			2016-12-22T00:00:00	22	12	2016	2434950	2434950	MACHINE_OBSERVATION	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)		2497_EK000522	Angélica Diaz Pulido	2017-11-07T00:00:00	CC_BY_NC_4_0		Angélica Díaz Pulido			2020-02-10T10:40:51.133Z		COORDINATE_ROUNDED;MULTIMEDIA_URI_INVALID
1978423515	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18777133	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CO		Quindío			28eb1a3f-1c15-4a95-931a-4af90ecb574d	4.760972	-75.482055	31398.0						2008-07-31T00:00:00	31	7	2008	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	18777133			2018-12-02T16:07:27	CC_BY_NC_4_0	Oscar H. Marín	Oscar H. Marín			2020-05-15T09:47:59.119Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1949916704	4b99d5d8-5d62-4f17-89cc-b1bd3bc242ec	ColombiaBio:SINCHI:FAUNA:2017-1:1:4062_133-138	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	"""Schinz, 1821"""	CO	"""PNR Camino Andakí, Sector quebrada La Profunda"""	Caquetá			9d77fdeb-100f-4b29-98ad-4effdd824457	1.672778	-75.907389	3.0		1267.0	0.0			2017-01-30T00:00:00	30	1	2017	2434950	2434950	MACHINE_OBSERVATION	Instituto Amazónico de Investigaciones Científicas SINCHI						CC_BY_NC_4_0		Javier Garcia Villalba			2020-02-10T11:16:29.956Z		COORDINATE_ROUNDED
1949916695	4b99d5d8-5d62-4f17-89cc-b1bd3bc242ec	ColombiaBio:SINCHI:FAUNA:2017-1:23:5124_013-042	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	"""Schinz, 1821"""	CO	"""PNR Camino Andakí, Sector quebrada La Profunda"""	Caquetá			9d77fdeb-100f-4b29-98ad-4effdd824457	1.672056	-75.908333	3.0		1248.0	0.0			2017-01-28T00:00:00	28	1	2017	2434950	2434950	MACHINE_OBSERVATION	Instituto Amazónico de Investigaciones Científicas SINCHI						CC_BY_NC_4_0		Javier Garcia Villalba			2020-02-10T11:16:29.941Z		COORDINATE_ROUNDED
1944380939	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18172031	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		EC		Imbabura			28eb1a3f-1c15-4a95-931a-4af90ecb574d	0.280178	-78.660357	31451.0						2018-05-01T00:00:00	1	5	2018	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	18172031			2018-11-06T16:37:04	CC_BY_NC_4_0	alexwcranston	alexwcranston			2020-05-15T09:47:50.707Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
