gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2235615418	7ff37375-d4d8-4a3d-bfb8-0bf498e21a62	5641066292183040	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus	(F.G.Cuvier, 1825)	CO	Parque Nacional Natural Puracé				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.386944	-76.301111			3279.0				2016-08-19T00:00:00	19	8	2016	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:39:20.063Z		COORDINATE_ROUNDED
2235615395	7ff37375-d4d8-4a3d-bfb8-0bf498e21a62	6177627966537728	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus	(F.G.Cuvier, 1825)	CO	Parque Nacional Natural Puracé				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.365556	-76.314167			3123.0				2016-08-17T00:00:00	17	8	2016	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:39:20.062Z		COORDINATE_ROUNDED
2235615388	7ff37375-d4d8-4a3d-bfb8-0bf498e21a62	5614678013116416	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus	(F.G.Cuvier, 1825)	CO	Parque Nacional Natural Puracé				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.368889	-76.3125			3267.0				2016-08-17T00:00:00	17	8	2016	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:39:20.067Z		COORDINATE_ROUNDED
2235615387	7ff37375-d4d8-4a3d-bfb8-0bf498e21a62	5218853827117056	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus	(F.G.Cuvier, 1825)	CO	Parque Nacional Natural Puracé				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.336944	-76.395556			3489.0				2016-10-10T00:00:00	10	10	2016	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:39:20.068Z		COORDINATE_ROUNDED
2235615383	7ff37375-d4d8-4a3d-bfb8-0bf498e21a62	4550350757429248	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus	(F.G.Cuvier, 1825)	CO	Parque Nacional Natural Puracé				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.863056	-76.629444			3269.0				2016-11-15T00:00:00	15	11	2016	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:39:20.069Z		COORDINATE_ROUNDED
2235615379	7ff37375-d4d8-4a3d-bfb8-0bf498e21a62	4867010106228736	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus	(F.G.Cuvier, 1825)	CO	Parque Nacional Natural Puracé				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.950833	-76.541944			2636.0				2016-10-13T00:00:00	13	10	2016	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:39:20.070Z		COORDINATE_ROUNDED
2235615378	7ff37375-d4d8-4a3d-bfb8-0bf498e21a62	4655903873695744	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus	(F.G.Cuvier, 1825)	CO	Parque Nacional Natural Puracé				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.331667	-76.359167			3452.0				2016-09-22T00:00:00	22	9	2016	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:39:20.071Z		COORDINATE_ROUNDED
2235615375	7ff37375-d4d8-4a3d-bfb8-0bf498e21a62	5500328803827712	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus	(F.G.Cuvier, 1825)	CO	Parque Nacional Natural Puracé				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.940556	-76.625			3659.0				2016-09-19T00:00:00	19	9	2016	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:39:20.071Z		COORDINATE_ROUNDED
2235615369	7ff37375-d4d8-4a3d-bfb8-0bf498e21a62	5333203036405760	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus	(F.G.Cuvier, 1825)	CO	Parque Nacional Natural Puracé				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.368889	-76.345833			3190.0				2016-08-11T00:00:00	11	8	2016	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:39:20.051Z		COORDINATE_ROUNDED
2235615367	7ff37375-d4d8-4a3d-bfb8-0bf498e21a62	5957725640982528	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus	(F.G.Cuvier, 1825)	CO	Parque Nacional Natural Puracé				ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.166667	-76.483333			2993.0				2016-11-09T00:00:00	9	11	2016	2433401	2433401	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:39:20.049Z		COORDINATE_ROUNDED
